spkthr	spkmax	spkhlf	rheo	ahp	vm	ir	sag	tau	resf	resmag	dvloc	id	expr	age	hemi	totalcells	housing	patchdir	mlpos	rectime
-39.9637496948242	52.0824996948242	0.56	268.6875	-59.9375	-64.9729156494141	36.3905792236328	0.560049712657928	10.4638633728027	6.15	1.3113073169153	1184	s1_20140502l	HP	35	Right	38	Standard	VD	Lateral	0.654861111111111
-39.5256256103516	49.3881248474121	0.59	350	-58.7218742370605	-64.8081283569336	25.5513439178467	0.541259229183197	10.4718923568726	9.4	1.83414350702147	1120	s1_20140502m	HP	35	Right	38	Standard	VD	Lateral	0.661805555555556
-42.7512496948242	50.5781242370605	0.61	326.875	-57.578125	-64.9188003540039	29.0947303771973	0.593490362167358	13.9825830459595	7.6	1.55980180727005	1080	s1_20140502n	HP	35	Right	38	Standard	VD	Lateral	0.667361111111111
-41.0393753051758	50.1	0.55	406.9375	-58.0093765258789	-64.0602035522461	21.9612617492676	0.568034112453461	8.08657550811768	8.7	1.72652857384805	1024	s1_20140502o	HP	35	Right	38	Standard	VD	Lateral	0.673611111111111
-40.1312492370605	50.6443756103516	0.49	344.875	-57.6062507629395	-63.3724174499512	26.2347393035889	0.608170032501221	9.13888072967529	9.4	1.74778273835943	976	s1_20140502p	HP	35	Right	38	Standard	VD	Lateral	0.684722222222222
-38.521875	51.9768745422363	0.45	306.625	-58.7750015258789	-65.685546875	30.14892578125	0.54923152923584	9.35674095153809	9.65	1.59193906701256	896	s1_20140502q	HP	35	Right	38	Standard	VD	Lateral	0.690277777777778
-39.9800003051758	48.3299995422363	0.48	418.5	-56.5968742370605	-63.7401962280273	20.9980411529541	0.518922388553619	6.67236948013306	10	1.30840720379537	800	s1_20140502r	HP	35	Right	38	Standard	VD	Lateral	0.709027777777778
-38.6425003051758	49.5281257629395	0.52	437.3125	-58.5062484741211	-65.0780792236328	23.3335781097412	0.590195953845978	7.86328649520874	8.7	1.57401609222222	744	s1_20140502s	HP	35	Right	38	Standard	VD	Lateral	0.716666666666667
-39.4168746948242	51.0918739318848	0.51	373.6875	-58.3687515258789	-65.4745025634766	30.6509075164795	0.620035588741302	11.0947570800781	5.55	1.43487179452418	696	s1_20140502t	HP	35	Right	38	Standard	VD	Lateral	0.731944444444444
-39.575	48.1643753051758	0.45	427.6875	-57.3218765258789	-62.3683853149414	23.024808883667	0.599169075489044	8.30741119384766	10.75	1.76591839429179	664	s1_20140502u	HP	35	Right	38	Standard	VD	Lateral	0.738194444444444
-36.4962501525879	49.6193756103516	0.4	437.125	-57.234375	-65.1604537963867	25.9768295288086	0.673507153987885	7.49019956588745	9.6	1.43163321084004	632	s1_20140502v	HP	35	Right	38	Standard	VD	Lateral	0.744444444444444
-37.6975006103516	49.1187507629395	0.37	522.3125	-56.2562484741211	-63.958366394043	17.6193714141846	0.557062864303589	8.14466857910156	13.2	1.66848126165056	576	s1_20140502w	HP	35	Right	38	Standard	VD	Lateral	0.75
-36.7693748474121	48.1537490844727	0.45	509.625	-56.1875	-64.2248382568359	19.532886505127	0.617455124855042	8.00556945800781	11.75	1.65416007918156	552	s1_20140502x	HP	35	Right	38	Standard	VD	Lateral	0.756944444444445
-36.4368743896484	47.6406242370605	0.41	444.125	-54.3062515258789	-63.7396659851074	23.8166694641113	0.615890026092529	7.19290637969971	8.3	1.7949038536563	504	s1_20140502y	HP	35	Right	38	Standard	VD	Lateral	0.763888888888889
-38.5443748474121	48.2768753051758	0.44	465.375	-55.734375	-63.6418685913086	18.7443962097168	0.587341547012329	8.80306625366211	11.9	1.81049555630361	424	s1_20140502z	HP	35	Right	38	Standard	VD	Lateral	0.774305555555555
-34.4518753051758	47.9887496948242	0.44	462.125	-53.578125	-62.494758605957	19.9089660644531	0.590857863426208	7.69619178771973	10.6	1.72886678167041	344	s1_20140502za	HP	35	Right	38	Standard	VD	Lateral	0.786111111111111
-40.0085456848145	40.532852935791	0.54	512.7109375	-53.0289611816406	-66.4150543212891	25.6078109741211	0.672245979309082	6.97837066650391	7.65	1.19027160672619	360	s2_140502a	DG	35	Right	38	Standard	DV	Medial	0.572916666666667
-38.7224960327148	42.6758628845215	0.53	589.007263183594	-53.4165458679199	-67.1125793457031	17.8279113769531	0.59779953956604	7.74920129776001	8.95	1.3358764017904	448	s2_140502b	DG	35	Right	38	Standard	DV	Medial	0.584027777777778
-39.21689453125	40.1794494628906	0.56	568.254638671875	-52.8000717163086	-66.6960296630859	18.3796710968018	0.553786158561707	8.23719882965088	8.15	1.63203679998803	592	s2_140502c	DG	35	Right	38	Standard	DV	Medial	0.59375
-38.120059967041	38.6284980773926	0.55	429.700622558594	-53.3219413757324	-63.9708862304688	17.5193920135498	0.459703624248505	8.94052791595459	10.25	1.82935257662814	624	s2_140502e	DG	35	Right	38	Standard	DV	Medial	0.645833333333333
-37.0201721191406	46.8514053344727	0.54	342.417663574219	-54.2802200317383	-63.259147644043	24.24072265625	0.536437153816223	10.4742498397827	7.35	1.46850250015387	720	s2_140502f	DG	35	Right	38	Standard	DV	Medial	0.657638888888889
-41.4032409667969	42.7430038452148	0.54	473.036895751953	-55.7512130737305	-62.1449699401855	22.7453384399414	0.569171130657196	10.2280645370483	9.8	1.8809051145272	816	s2_140502g	DG	35	Right	38	Standard	DV	Medial	0.663194444444444
-35.5034027099609	44.3989379882812	0.5	440.687286376953	-53.0472717285156	-61.9824409484863	22.5035953521729	0.545969247817993	8.59391021728516	8.95	1.88773337416697	912	s2_140502h	DG	35	Right	38	Standard	DV	Medial	0.673611111111111
-34.1477699279785	47.190771484375	0.55	294.198425292969	-53.5996589660645	-62.8218383789062	33.0211563110352	0.545724987983704	10.6023969650269	8.3	1.90114941626805	1008	s2_140502i	DG	35	Right	38	Standard	DV	Medial	0.684027777777778
-37.8374580383301	49.0005187988281	0.53	351.5732421875	-55.3666801452637	-61.5940971374512	21.8888549804688	0.533725321292877	10.4709625244141	8	2.08251425089053	1144	s2_140502j	DG	35	Right	38	Standard	DV	Medial	0.693055555555556
-35.4704437255859	48.1911674499512	0.51	254.524368286133	-52.1897048950195	-64.6904754638672	24.0311260223389	0.461727887392044	12.1732149124146	8.5	1.77874236623766	1360	s2_140502l	DG	35	Right	38	Standard	DV	Medial	0.728472222222222
-42.4793235778809	42.3694564819336	0.47	216.071044921875	-61.5375213623047	-68.8938751220703	43.4213027954102	0.613052368164062	13.5122766494751	6.95	1.85065565125463	1680	s2_140502n	DG	35	Right	38	Standard	DV	Medial	0.775
-34.7538681030273	48.79970703125	0.52	363.780639648438	-49.6108894348145	-61.6543655395508	24.2840309143066	0.562973380088806	9.79147338867188	8.45	1.947613021709	1304	s2_140502o	DG	35	Right	38	Standard	DV	Medial	0.802777777777778
-38.4582054138184	51.0586868286133	0.6	337.534729003906	-55.0157165527344	-63.9792900085449	28.7402000427246	0.630687952041626	16.6438312530518	5.85	1.52431218518555	1440	s2_140417l	DG	40	Right	39	Standard	DV	Lateral	0.814583333333333
-39.7387619018555	47.0699180603027	0.5	375.988037109375	-56.056396484375	-64.8639984130859	30.8278350830078	0.664154410362244	10.0548124313354	7.9	1.24873243218277	968	s2_140416n	DG	38	Left	43	Standard	VD	Lateral	0.761805555555556
-38.8024543762207	43.5065757751465	0.5	437.025054931641	-54.9577331542969	-65.342643737793	27.5795402526855	0.641124725341797	9.11105918884277	8.6	1.49095608463582	888	s2_140416o	DG	38	Left	43	Standard	VD	Lateral	0.770833333333333
-36.8535415649414	46.7513046264648	0.52	366.222106933594	-54.5365753173828	-64.3538970947266	23.3036842346191	0.511985838413239	12.618745803833	5.85	1.70691603393468	752	s2_140416p	DG	38	Left	43	Standard	VD	Lateral	0.782638888888889
-37.0360427856445	47.3476356506348	0.53	480.361328125	-53.0838966369629	-64.9620208740234	26.8068656921387	0.665085196495056	9.83548831939697	8.3	1.69952219141189	584	s2_140416q	DG	38	Left	43	Standard	VD	Lateral	0.800694444444444
-30.7321388244629	46.0481582641602	0.49	227.057708740234	-46.0554809570312	-63.9351081848145	44.5069808959961	0.617721438407898	10.6587839126587	6.4	1.49668111325723	758	s2_20140110f	DG	35	NA	55	Standard	DV	Medial	0.659027777777778
-35.5369735717773	38.6278877258301	0.52	202.032531738281	-52.7024154663086	-61.7562980651855	49.2003021240234	0.615037083625793	11.3027877807617	7.55	1.53787575135688	805	s2_20140110g	DG	35	NA	55	Standard	DV	Medial	0.670138888888889
-32.7030242919922	44.4849998474121	0.47	205.694747924805	-47.2945327758789	-63.4369506835938	48.9708480834961	0.636827647686005	10.6681604385376	7.8	1.57705620218152	992	s2_20140110i	DG	35	NA	55	Standard	DV	Medial	0.704861111111111
-34.2368850708008	46.6255683898926	0.47	236.823638916016	-51.6129035949707	-64.9868927001953	38.4628982543945	0.587020218372345	11.8615474700928	7.7	1.59418145050261	634	s2_20140110j	DG	35	NA	55	Standard	DV	Medial	0.713888888888889
-34.6086006164551	46.5004425048828	0.45	256.965850830078	-52.4307975769043	-63.3169860839844	46.6733779907227	0.682953715324402	11.9030752182007	7.7	1.43919738963724	445	s2_20140110k	DG	35	NA	55	Standard	DV	Medial	0.732638888888889
-34.4669944763184	43.3802307128906	0.44	234.38215637207	-51.2741470336914	-64.8044281005859	39.9645919799805	0.564406454563141	11.4941825866699	7.1	1.73472483182964	622	s2_20140110l	DG	35	NA	55	Standard	DV	Medial	0.743055555555555
-35.5229347229004	40.3473007202148	0.45	265.511047363281	-53.9262046813965	-66.4524536132812	40.5564346313477	0.581186890602112	11.7115793228149	7.45	1.64867602424768	651	s2_20140110m	DG	35	NA	55	Standard	DV	Medial	0.754861111111111
-33.7736137390137	45.324870300293	0.46	205.694747924805	-52.3514518737793	-61.8271408081055	45.567741394043	0.516564607620239	10.9006490707397	6.9	1.03676497583834	731	s2_20140110n	DG	35	NA	55	Standard	DV	Medial	0.770833333333333
-33.3683288574219	44.1340370178223	0.46	229.49919128418	-53.0869483947754	-60.9965629577637	36.3677520751953	0.606198251247406	10.6734638214111	7.6	1.39128811698048	763	s2_20140110o	DG	35	NA	55	Standard	DV	Medial	0.784722222222222
-35.6517227172852	45.0990325927734	0.5	312.509552001953	-50.392162322998	-64.9946441650391	30.741039276123	0.654570817947388	11.6126546859741	5.7	1.31961703675335	798	s2_20140110p	DG	35	NA	55	Standard	DV	Medial	0.791666666666667
-36.1845756530762	37.2563858032227	0.47	222.785125732422	-54.9272117614746	-61.9456176757812	41.330940246582	0.617714643478394	11.1000442504883	5.8	1.37810128712152	840	s2_20140110q	DG	35	NA	55	Standard	DV	Medial	0.802083333333333
-29.213537979126	50.142520904541	0.42	244.148071289062	-49.6169929504395	-61.8893203735352	33.6886444091797	0.641866981983185	10.3975257873535	6.6	1.30873901183277	973	s2_20140110r	DG	35	NA	55	Standard	DV	Medial	0.805555555555555
-38.3893753051758	36.1193756103516	0.43	505.6875	-56.8968734741211	-66.7380065917969	14.8703603744507	0.554820537567139	8.5143985748291	10.3	1.73499777178651	0	s1_20140522a	HP	43	Right	40	Standard	DV	Medial	0.556944444444444
-37.7431243896484	33.6099998474121	0.33	423.5	-57.328125	-69.1080703735352	24.3786430358887	0.674526572227478	7.77908325195312	12.05	1.67831030809223	96	s1_20140522b	HP	43	Right	40	Standard	DV	Medial	0.564583333333333
-43.4099998474121	39.5837501525879	0.44	337.875	-58.6781234741211	-67.7977752685547	21.9034996032715	0.488745987415314	8.0110330581665	10.6	2.12943712796647	112	s1_20140522c	HP	43	Right	40	Standard	DV	Medial	0.570833333333333
-38.2775001525879	36.0674995422363	0.45	419.875	-55.0281257629395	-67.2369232177734	23.9395484924316	0.673828899860382	8.96380710601807	7.75	1.39651757123368	192	s1_20140522d	HP	43	Right	40	Standard	DV	Medial	0.588888888888889
-41.0050003051758	41.8743743896484	0.37	306.8125	-58.2468757629395	-63.466796875	24.3679466247559	0.567966461181641	8.20722103118896	10.55	2.01004372114395	376	s1_20140522e	HP	43	Right	40	Standard	DV	Medial	0.602083333333333
-38.7162498474121	39.5449996948242	0.38	361.4375	-59.0968742370605	-66.3129730224609	27.1814270019531	0.573327720165253	11.2477054595947	10	1.8398796408798	512	s1_20140522f	HP	43	Right	40	Standard	DV	Medial	0.609027777777778
-39.6324996948242	36.1868751525879	0.45	373	-57.828125	-65.5563201904297	19.5492057800293	0.60250997543335	8.71592235565186	8.55	1.4648170741157	536	s1_20140522g	HP	43	Right	40	Standard	DV	Medial	0.615277777777778
-29.4918750762939	35.61875	0.35	372.875	-54.0875015258789	-64.9737091064453	22.941951751709	0.633573412895203	8.99185752868652	13.15	1.49678472477421	552	s1_20140522h	HP	43	Right	40	Standard	DV	Medial	0.621527777777778
-41.9318756103516	38.3774993896484	0.44	377.0625	-61.3656234741211	-66.1397094726562	21.7297039031982	0.554188907146454	10.4410037994385	9.05	1.83639573432204	584	s1_20140522i	HP	43	Right	40	Standard	DV	Medial	0.636111111111111
-37.3668754577637	37.921875	0.38	285.75	-59.9437484741211	-66.0216827392578	24.9442768096924	0.559587478637695	10.9908962249756	10.2	2.07784196164553	728	s1_20140522j	HP	43	Right	40	Standard	DV	Medial	0.643055555555556
-38.671875	36.7475006103516	0.41	410.5625	-56.7000007629395	-67.0545883178711	22.9385089874268	0.625272333621979	10.8760251998901	10.5	1.51037918112448	744	s1_20140522k	HP	43	Right	40	Standard	DV	Medial	0.65
-35.7918746948242	35.8362503051758	0.4	417.25	-55.3531265258789	-63.5569381713867	19.0249614715576	0.568676888942719	9.71372032165527	11.25	1.68484906561896	912	s1_20140522l	HP	43	Right	40	Standard	DV	Medial	0.661805555555556
-36.9231246948242	38.86875	0.42	373.5	-57.6468734741211	-68.3744888305664	24.7914924621582	0.601870179176331	10.9219093322754	8.35	1.5936154022056	1008	s1_20140522m	HP	43	Right	40	Standard	DV	Medial	0.66875
-40.7006256103516	38.6362503051758	0.5	352.1875	-56.8499984741211	-69.6541290283203	28.7538528442383	0.680554032325745	10.3316116333008	8.55	1.51152124091088	1048	s1_20140522n	HP	43	Right	40	Standard	DV	Medial	0.675
-38.0999992370605	38.9949996948242	0.43	309.375	-56.0593757629395	-64.2007293701172	25.0726203918457	0.65199613571167	13.736403465271	9.3	1.73823542406964	1096	s1_20140522o	HP	43	Right	40	Standard	DV	Medial	0.681944444444444
-38.6006248474121	44.146875	0.41	217.5	-58.8187484741211	-68.3247604370117	39.0825004577637	0.667708873748779	17.7024440765381	7.5	1.59777317985461	1456	s1_20140522p	HP	43	Right	40	Standard	DV	Medial	0.699305555555556
-29.4137496948242	38.8056251525879	0.31	287.625	-56.9093742370605	-67.2169494628906	31.3835067749023	0.617285490036011	9.36737060546875	9.35	1.93937179522359	1536	s1_20140522q	HP	43	Right	40	Standard	DV	Medial	0.705555555555556
-34.7618751525879	38.5837501525879	0.41	240.625	-57.6281242370605	-67.0963668823242	33.4537124633789	0.651991844177246	12.9570436477661	6.55	2.08412249555159	1600	s1_20140522r	HP	43	Right	40	Standard	DV	Medial	0.7125
-35.51875	40.3456253051758	0.46	235.9375	-56.6156234741211	-67.7937545776367	36.3491744995117	0.646320223808289	14.7145071029663	7.1	1.62488932701408	1736	s1_20140522s	HP	43	Right	40	Standard	DV	Medial	0.734722222222222
-35.5631256103516	36.0818756103516	0.41	205.1875	-58.8687515258789	-66.6661529541016	35.7850227355957	0.629796981811523	14.4384613037109	7.55	1.35124298967406	1840	s1_20140522t	HP	43	Right	40	Standard	DV	Medial	0.743055555555555
-38.4600006103516	39.330623626709	0.43	174.125	-55.2562484741211	-66.0568313598633	39.8750381469727	0.665548145771027	12.8972005844116	6.75	1.49894748578227	1952	s1_20140522u	HP	43	Right	40	Standard	DV	Medial	0.750694444444444
-37.1037498474121	39.6550003051758	0.42	180.25	-55.796875	-67.3533172607422	38.2709350585938	0.681085884571075	15.379322052002	6.15	1.695897093759	1992	s1_20140522v	HP	43	Right	40	Standard	DV	Medial	0.756944444444445
-35.9637504577637	37.7675003051758	0.48	224.5	-56.2125015258789	-68.8090133666992	44.1954727172852	0.687641620635986	15.595362663269	6.9	1.6439551377422	2056	s1_20140522w	HP	43	Right	40	Standard	DV	Medial	0.763194444444444
-38.5493751525879	42.4850006103516	0.43	128.25	-60.5218734741211	-70.3778457641602	67.4319686889648	0.750410139560699	22.3718852996826	4.85	1.25748783257049	2152	s1_20140522x	HP	43	Right	40	Standard	DV	Medial	0.771527777777778
-39.5075004577637	39.1693756103516	0.46	124.1875	-58.078125	-66.5726165771484	55.2824859619141	0.638268709182739	15.8065090179443	6.45	1.44341721060808	2248	s1_20140522y	HP	43	Right	40	Standard	DV	Medial	0.777777777777778
-36.7943756103516	38.8100006103516	0.45	109	-57.1218757629395	-67.6979370117188	70.0549163818359	0.714542031288147	17.9067440032959	5.25	1.49334464803649	2336	s1_20140522z	HP	43	Right	40	Standard	DV	Medial	0.786805555555556
-39.8306259155273	41.6743751525879	0.43	123.5	-60.2156257629395	-69.420166015625	59.0515556335449	0.655975341796875	13.4894094467163	5.8	1.37444910903818	2416	s1_20140522za	HP	43	Right	40	Standard	DV	Medial	0.803472222222222
-41.1856239318848	43.4106246948242	0.47	116.0625	-57.2093734741211	-68.1041641235352	58.3728981018066	0.702392101287842	15.15478515625	4.4	1.42199328307044	2464	s1_20140522zb	HP	43	Right	40	Standard	DV	Medial	0.810416666666667
-40.9723190307617	48.5738700866699	0.59	153.202911376953	-62.6819648742676	-69.6784210205078	60.4554443359375	0.636249840259552	18.6194095611572	3.95	1.48368666408118	1688	s2_140522a	DG	43	Right	40	Standard	VD	Lateral	0.569444444444444
-39.2022468566895	45.5140846252441	0.67	221.564376831055	-56.3341178894043	-67.9876403808594	42.6208190917969	0.590667128562927	29.8148384094238	4.9	1.67560768448081	1640	s2_140522b	DG	43	Right	40	Standard	VD	Lateral	0.576388888888889
-41.585131072998	43.2038330078125	0.61	252.082885742188	-58.406322479248	-68.9330444335938	32.0539207458496	0.554436802864075	13.0636014938354	4.35	1.48304557794963	1472	s2_140522d	DG	43	Right	40	Standard	VD	Lateral	0.600694444444444
-40.9192169189453	46.1873222351074	0.66	269.173248291016	-58.1865882873535	-67.7645416259766	37.2010650634766	0.579431176185608	20.7712497711182	5.65	1.25051483135588	1400	s2_140522e	DG	43	Right	40	Standard	VD	Lateral	0.613194444444444
-37.8447814941406	43.8264099121094	0.61	244.758453369141	-56.3829460144043	-64.6002044677734	37.3526191711426	0.606904625892639	22.2905178070068	5.05	1.42946068585448	1216	s2_140522g	DG	43	Right	40	Standard	VD	Lateral	0.634027777777778
-39.2590103149414	45.4890579223633	0.6	263.069549560547	-60.1153602600098	-68.5536041259766	36.3094215393066	0.598325610160828	15.123272895813	5.3	1.80110117588975	1168	s2_140522h	DG	43	Right	40	Standard	VD	Lateral	0.65
-41.579638671875	44.5954772949219	0.66	271.004364013672	-58.9892272949219	-67.697509765625	38.6282424926758	0.623916566371918	17.3504619598389	4.8	1.13389824357955	1136	s2_140522i	DG	43	Right	40	Standard	VD	Lateral	0.694444444444445
-37.3027732849121	44.5460372924805	0.61	377.819152832031	-56.8865013122559	-68.2415618896484	25.3900165557861	0.581906497478485	14.924373626709	5.8	1.49166954789169	1016	s2_140522j	DG	43	Right	40	Standard	VD	Lateral	0.702777777777778
-38.4887229919434	44.821923828125	0.6	314.340637207031	-58.9312400817871	-66.624267578125	29.9164714813232	0.553809583187103	18.416690826416	5.65	1.82800386444508	768	s2_140522m	DG	43	Right	40	Standard	VD	Lateral	0.731944444444444
-35.4271072387695	46.5797904968262	0.54	312.509552001953	-56.0991249084473	-65.1684188842773	26.1892356872559	0.563292503356934	10.9653759002686	7.15	1.63894387372223	680	s2_140522n	DG	43	Right	40	Standard	VD	Lateral	0.747916666666667
-34.0244758605957	47.6143684387207	0.53	303.353973388672	-54.2405471801758	-64.1697540283203	38.0338363647461	0.630472123622894	11.0241508483887	6.65	1.88625469086641	528	s2_140522o	DG	43	Right	40	Standard	VD	Lateral	0.75625
-35.7725761413574	44.9018829345703	0.56	341.807312011719	-56.6942367553711	-65.8482208251953	26.5071983337402	0.586678504943848	10.8667259216309	6.3	1.38334002521992	440	s2_140522p	DG	43	Right	40	Standard	VD	Lateral	0.775694444444444
-38.8024543762207	43.5065757751465	0.5	437.025054931641	-54.9577331542969	-65.342643737793	27.5795402526855	0.641124725341797	9.11105918884277	8.6	1.49095608463582	888	s2_140416o	DG	38	Left	43	Standard	VD	Lateral	0.770833333333333
-36.8535415649414	46.7513046264648	0.52	366.222106933594	-54.5365753173828	-64.3538970947266	23.3036842346191	0.511985838413239	12.618745803833	5.85	1.70691603393468	752	s2_140416p	DG	38	Left	43	Standard	VD	Lateral	0.782638888888889
-37.0360427856445	47.3476356506348	0.53	480.361328125	-53.0838966369629	-64.9620208740234	26.8068656921387	0.665085196495056	9.83548831939697	8.3	1.69952219141189	584	s2_140416q	DG	38	Left	43	Standard	VD	Lateral	0.800694444444444
-30.7321388244629	46.0481582641602	0.49	227.057708740234	-46.0554809570312	-63.9351081848145	44.5069808959961	0.617721438407898	10.6587839126587	6.4	1.49668111325723	758	s2_20140110f	DG	35	NA	55	Standard	DV	Medial	0.659027777777778
-35.5369735717773	38.6278877258301	0.52	202.032531738281	-52.7024154663086	-61.7562980651855	49.2003021240234	0.615037083625793	11.3027877807617	7.55	1.53787575135688	805	s2_20140110g	DG	35	NA	55	Standard	DV	Medial	0.670138888888889
-32.7030242919922	44.4849998474121	0.47	205.694747924805	-47.2945327758789	-63.4369506835938	48.9708480834961	0.636827647686005	10.6681604385376	7.8	1.57705620218152	992	s2_20140110i	DG	35	NA	55	Standard	DV	Medial	0.704861111111111
-34.2368850708008	46.6255683898926	0.47	236.823638916016	-51.6129035949707	-64.9868927001953	38.4628982543945	0.587020218372345	11.8615474700928	7.7	1.59418145050261	634	s2_20140110j	DG	35	NA	55	Standard	DV	Medial	0.713888888888889
-34.6086006164551	46.5004425048828	0.45	256.965850830078	-52.4307975769043	-63.3169860839844	46.6733779907227	0.682953715324402	11.9030752182007	7.7	1.43919738963724	445	s2_20140110k	DG	35	NA	55	Standard	DV	Medial	0.732638888888889
-34.4669944763184	43.3802307128906	0.44	234.38215637207	-51.2741470336914	-64.8044281005859	39.9645919799805	0.564406454563141	11.4941825866699	7.1	1.73472483182964	622	s2_20140110l	DG	35	NA	55	Standard	DV	Medial	0.743055555555555
-35.5229347229004	40.3473007202148	0.45	265.511047363281	-53.9262046813965	-66.4524536132812	40.5564346313477	0.581186890602112	11.7115793228149	7.45	1.64867602424768	651	s2_20140110m	DG	35	NA	55	Standard	DV	Medial	0.754861111111111
-33.7736137390137	45.324870300293	0.46	205.694747924805	-52.3514518737793	-61.8271408081055	45.567741394043	0.516564607620239	10.9006490707397	6.9	1.03676497583834	731	s2_20140110n	DG	35	NA	55	Standard	DV	Medial	0.770833333333333
-33.3683288574219	44.1340370178223	0.46	229.49919128418	-53.0869483947754	-60.9965629577637	36.3677520751953	0.606198251247406	10.6734638214111	7.6	1.39128811698048	763	s2_20140110o	DG	35	NA	55	Standard	DV	Medial	0.784722222222222
-35.6517227172852	45.0990325927734	0.5	312.509552001953	-50.392162322998	-64.9946441650391	30.741039276123	0.654570817947388	11.6126546859741	5.7	1.31961703675335	798	s2_20140110p	DG	35	NA	55	Standard	DV	Medial	0.791666666666667
-36.1845756530762	37.2563858032227	0.47	222.785125732422	-54.9272117614746	-61.9456176757812	41.330940246582	0.617714643478394	11.1000442504883	5.8	1.37810128712152	840	s2_20140110q	DG	35	NA	55	Standard	DV	Medial	0.802083333333333
-29.213537979126	50.142520904541	0.42	244.148071289062	-49.6169929504395	-61.8893203735352	33.6886444091797	0.641866981983185	10.3975257873535	6.6	1.30873901183277	973	s2_20140110r	DG	35	NA	55	Standard	DV	Medial	0.805555555555555
-44.7693748474121	41.5537506103516	0.41	460.5	-58.0218734741211	-66.7453155517578	18.7536888122559	0.56994217634201	4.85135459899902	10.05	1.51172741490044	160	s1_20140715a	HP	36	Left	34	Large	DV	Lateral	0.519444444444444
-42.3831245422363	46.5193748474121	0.48	428.25	-58.875	-68.9331741333008	21.770866394043	0.587612748146057	8.66118621826172	10.05	1.6097974542272	352	s1_20140715b	HP	36	Left	34	Large	DV	Lateral	0.527083333333333
-44.8006248474121	47.8418754577637	0.47	335.5	-60.2999992370605	-65.2033767700195	26.6363773345947	0.576381206512451	8.41089820861816	10.05	1.6553928472708	480	s1_20140715c	HP	36	Left	34	Large	DV	Lateral	0.534722222222222
-42.3918754577637	46.3512496948242	0.43	494	-58.7062492370605	-64.9005279541016	18.7884216308594	0.560570359230042	7.3804759979248	11.25	2.08165326936522	560	s1_20140715d	HP	36	Left	34	Large	DV	Lateral	0.541666666666667
-40.6	49.175	0.46	344.1875	-58.1593742370605	-65.9708633422852	29.2824363708496	0.639162957668304	9.38286113739014	9.2	1.41458356639291	640	s1_20140715e	HP	36	Left	34	Large	DV	Lateral	0.550694444444444
-40.0393760681152	43.9106246948242	0.45	456.5	-58.5968742370605	-67.03564453125	23.0163192749023	0.546363651752472	7.6054105758667	10.15	1.37869316215297	744	s1_20140715f	HP	36	Left	34	Large	DV	Lateral	0.557638888888889
-38.9987503051758	51.8631248474121	0.38	350.5625	-58.5499992370605	-68.8809661865234	27.4043598175049	0.671589136123657	13.662992477417	9.85	1.688070248273	944	s1_20140715h	HP	36	Left	34	Large	DV	Lateral	0.570138888888889
-40.9649993896484	48.1818748474121	0.46	341.75	-57.9031257629395	-65.4343109130859	26.0227584838867	0.595527768135071	10.3354320526123	9.15	1.7415243233136	1064	s1_20140715i	HP	36	Left	34	Large	DV	Lateral	0.596527777777778
-37.1181243896484	51.2581253051758	0.4	321.8125	-57.7093734741211	-65.0676193237305	31.6352787017822	0.660116910934448	13.1188411712646	7.6	1.3038141173814	1200	s1_20140715k	HP	36	Left	34	Large	DV	Lateral	0.625694444444444
-39.4812492370605	52.9006248474121	0.45	279.75	-60.5875015258789	-63.985481262207	30.8877296447754	0.555912852287292	10.86252784729	10.05	1.9328098815981	1240	s1_20140715l	HP	36	Left	34	Large	DV	Lateral	0.633333333333333
-39.6868743896484	51.6412506103516	0.5	320.6875	-58.5531234741211	-64.7953720092773	28.261962890625	0.582032144069672	10.4345836639404	8.5	1.77611457022396	1320	s1_20140715m	HP	36	Left	34	Large	DV	Lateral	0.641666666666667
-43.5337501525879	48.714998626709	0.39	377.4375	-59.484375	-64.0974349975586	21.2050476074219	0.613325476646423	12.5108547210693	9.6	1.4649137054614	1392	s1_20140715n	HP	36	Left	34	Large	DV	Lateral	0.648611111111111
-40.2762504577637	50.63125	0.51	329.0625	-56.90625	-66.151123046875	32.3106689453125	0.659504950046539	11.7996091842651	6.95	1.37772763976349	1424	s1_20140715o	HP	36	Left	34	Large	DV	Lateral	0.65625
-41.1581245422363	48.840625	0.46	300.875	-58.0031242370605	-65.4011764526367	30.2886161804199	0.667355358600616	10.7257394790649	7.1	1.40369599166277	1448	s1_20140715p	HP	36	Left	34	Large	DV	Lateral	0.661805555555556
-39.1993751525879	51.2218757629395	0.47	251.9375	-58.7718734741211	-66.4787445068359	39.8160552978516	0.651520252227783	14.3989715576172	8.9	1.30855752300311	1512	s1_20140715q	HP	36	Left	34	Large	DV	Lateral	0.668055555555556
-37.103125	50.5262496948242	0.4	243.0625	-58.4406242370605	-67.4953689575195	40.3572654724121	0.649559736251831	10.4343395233154	8.7	1.50751619361783	1640	s1_20140715r	HP	36	Left	34	Large	DV	Lateral	0.681944444444444
-37.3056243896484	49.9231246948242	0.38	352.875	-58.9343757629395	-69.2757568359375	30.0230140686035	0.63623708486557	10.7930154800415	8.7	1.44125119954312	1688	s1_20140715s	HP	36	Left	34	Large	DV	Lateral	0.688194444444444
